image,pressure_gpa,label,y,x,area_px,major_axis_px,minor_axis_px,eccentricity,orientation_deg,mean_intensity,max_intensity,mean_z,max_z,bbox_min_y,bbox_min_x,bbox_max_y,bbox_max_x,radius_px
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,15,154.5848353761115,431.8704638308099,27,7.773199927411632,4.392270543704174,0.8250545552965632,-54.01443843035214,308.22222900390625,1012.0,41.05900192260742,135.0667724609375,152,429,158,436,373.5239562988281
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,16,163.84209921910886,716.5469683050069,30,7.497579770681091,5.038481674301662,0.7405380663294263,82.0681497734106,290.26666259765625,1176.0,34.45973205566406,153.64898681640625,162,713,167,721,410.1234436035156
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,17,186.8540218470705,971.0587884806356,55,19.653002731906916,3.6089163204608923,0.9829950971550819,35.756591073180694,183.09091186523438,877.0,21.279569625854492,114.9332275390625,179,965,195,977,566.9279174804688
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,18,184.27949986975776,384.17458973691066,36,9.271579522364071,4.9691180453007515,0.8442486975372564,-52.35973523177527,426.5555419921875,1719.0,65.38626098632812,283.4547424316406,181,381,188,389,359.7982177734375
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,19,187.82594116750496,563.1173601585124,27,10.183515465690276,3.4585123513732206,0.940563200486305,82.72589256318676,243.0,702.0,30.85545539855957,89.57237243652344,186,559,190,569,333.8681640625
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,20,191.15176302606423,624.3875511241257,71,21.020192785537244,4.3581408545347955,0.9782708173344778,71.89784313627031,581.9859008789062,2421.0,73.3826904296875,321.4622802734375,187,614,195,634,345.8551940917969
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,21,218.5164675638893,961.2297998891073,158,19.934149728289917,10.333206865005952,0.8551582173572487,31.932963835888895,1255.6329345703125,29596.0,165.7684783935547,3988.803466796875,212,955,230,969,542.1868286132812
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,22,215.89249304911957,679.4397590361446,14,6.492616542122757,2.7495847234154547,0.9058988669521836,56.164328189009574,154.14285278320312,293.0,15.66745662689209,34.39902877807617,214,677,219,683,345.96697998046875
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,23,218.8541448058762,337.9533053515215,28,9.862565984300488,3.741002315926566,0.925268302036721,-56.57348303208103,136.14285278320312,269.0,13.239290237426758,31.16147232055664,216,334,223,343,349.52032470703125
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,24,220.5296584781306,686.8196524865189,11,4.967994363003793,2.848231107005645,0.8193342786072867,59.305229832982604,151.72727966308594,278.0,15.341598510742188,32.37555694580078,219,685,223,690,345.7781677246094
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,25,238.3121100014825,617.5325644550466,163,20.479301891659723,10.420727890550891,0.8608599600669536,74.89168664826903,3641.668701171875,102004.0,488.22100830078125,13755.1591796875,233,607,244,628,298.1333312988281
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,26,243.60587046687226,288.1822822503456,42,9.601587170383665,5.543478937468667,0.816496580927726,-45.0,447.76190185546875,2439.0,68.93456268310547,404.86309814453125,240,285,248,293,359.33892822265625
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,27,245.72283473851778,907.9116207770768,43,11.372949190468578,4.905322844205284,0.9022014334898223,36.443788274015255,394.4418640136719,3355.0,48.75156021118164,448.13165283203125,241,904,251,912,484.42999267578125
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,28,267.77686584336885,569.4039272838843,25,6.475732183524657,4.873858090595478,0.6584387794994806,-76.60923352947033,521.47998046875,3147.0,82.32833862304688,525.091064453125,266,566,271,573,254.0290985107422
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,29,272.79941771376036,239.7898406374502,29,8.509350362851828,4.322327390616609,0.8613863560602577,-33.66977865560662,450.0689697265625,1558.0,62.13920211791992,234.72279357910156,269,237,277,243,373.5184326171875
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,30,292.05358697003606,109.56396866840731,30,10.598383556680252,3.7986604929955528,0.9335608843576203,39.51440103608333,268.1000061035156,1181.0,31.449254989624023,154.45838928222656,288,105,296,113,472.4861145019531
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,31,296.6967292225201,521.5408042895442,26,6.909846972363009,4.795787416963274,0.7199256663921934,-68.8373515756942,358.6538391113281,1602.0,55.113670349121094,264.7376403808594,295,519,300,526,217.62864685058594
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,32,320.76551503518874,803.9532949456174,13,5.65685424949238,2.9831876045638936,0.849643155168251,39.80557109226519,240.46153259277344,689.0,30.051158905029297,87.81869506835938,319,802,324,807,356.7433776855469
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,33,331.68026324644984,141.294878327837,121,17.348030476040186,8.920484147600831,0.8576659248358567,-29.86654915384474,1719.156982421875,22712.0,226.93994140625,3058.8154296875,323,136,339,148,425.7760009765625
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,34,348.8761791943534,754.2906633103202,72,12.20475514121818,7.596750529639304,0.7826660379579946,31.21821533642144,2251.125,50996.0,299.47998046875,6874.27490234375,344,750,356,760,298.3655700683594
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,35,362.4386239139312,90.81921619985073,114,17.193834649703476,8.516216504079155,0.8687183437755006,-25.5034673328785,1245.8421630859375,13283.0,163.34034729003906,1787.1307373046875,353,86,370,97,461.3173522949219
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,36,377.7080730973861,705.9521165857044,43,14.410726638496756,3.9720454275722283,0.9612634699965225,35.22853060872285,100.53488159179688,156.0,11.336935997009277,20.740591049194336,372,702,384,711,240.32774353027344
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,37,394.07269155206285,39.9705304518664,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,101.80000305175781,127.0,9.442870140075684,12.815323829650879,393,39,396,42,500.9441833496094
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,38,425.2449315068493,836.7870600632244,17,4.7527082062880375,4.53818859340845,0.2970442628930021,90.0,1395.5882568359375,9017.0,183.13612365722656,1211.25048828125,424,835,429,840,345.62567138671875
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,39,454.03338934755607,283.0903777306934,72,15.515995979995369,5.976614269926045,0.9228370807987673,-9.856995014614872,190.09722900390625,602.0,25.661563873291016,95.9463119506836,447,280,463,287,247.67637634277344
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,40,462.9621301775148,895.1218934911243,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,169.0,210.0,20.9294490814209,29.17172622680664,462,894,465,897,396.998779296875
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,41,493.0003804595952,846.2145792116877,85,18.05241673925827,6.202561758136505,0.9391211341047251,2.9493002151131105,154.6117706298828,346.0,15.73071002960205,41.54862976074219,483,843,502,850,345.4558410644531
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,42,513.4784919282062,186.8254286573749,72,19.097458991009724,4.874032815766729,0.9668832938955632,1.9121434762217635,138.51388549804688,294.0,13.572253227233887,34.53392791748047,505,185,524,190,341.3397216796875
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,43,521.1063601635279,799.0241940888681,122,28.900150896389697,5.615158201452649,0.9809431214330505,-2.1190890479553333,122.30327606201172,408.0,11.566134452819824,50.04721450805664,506,796,534,803,297.5541076660156
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,44,509.6760797342193,846.062292358804,12,5.9907335852038095,2.828427124746191,0.8815269611768738,0.0,200.6666717529297,370.0,21.94343376159668,44.78618621826172,507,845,513,848,345.1619873046875
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,45,535.0362920857018,808.75026547567,77,16.283936145139315,6.123970425396826,0.9265894970333213,-5.266563941750887,207.90908813476562,924.0,29.071866989135742,149.73695373535156,528,805,544,812,308.70367431640625
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,46,615.5966646077826,649.7698009217465,25,6.881860213634101,4.587286779786063,0.7454365671709939,-44.99999999999999,841.8800048828125,5657.0,136.73277282714844,948.6712646484375,613,647,619,653,183.15380859375
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,47,637.8923912308767,940.5057491982666,70,11.385328491581404,8.025902532757003,0.7092731352217091,-42.20836435211374,1902.1285400390625,16766.0,251.87217712402344,2256.98095703125,636,936,646,946,460.4838562011719
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,48,671.0152965150772,890.2098176283953,90,15.382078341027682,7.5058536323321166,0.8728654573888233,-27.69943589574832,430.74444580078125,2676.0,53.12139892578125,355.9962158203125,663,886,677,896,425.36077880859375
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,49,675.0449826989619,555.3213575793271,22,6.159232041108927,4.458928400631589,0.6898605623642444,-58.79864793432187,617.4091186523438,3325.0,98.88188171386719,555.4431762695312,673,553,678,559,183.34527587890625
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,50,682.3854173228347,226.86875196850394,92,15.719324188645592,7.9877749327026635,0.8612685731607891,31.751035870733535,2760.86962890625,64414.0,367.4397888183594,8684.203125,677,223,692,234,352.08917236328125
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,51,726.0867774672746,317.65215472863656,31,9.727933602959151,4.169407288816891,0.9034936208648324,50.76879189709556,219.3225860595703,1293.0,30.988502502441406,211.95872497558594,723,315,731,323,309.0543518066406
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,52,727.4875124875125,790.4105894105894,8,4.242640687119285,2.449489742783178,0.816496580927726,-45.0,125.125,183.0,14.408809661865234,24.618913650512695,726,789,730,793,368.869140625
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,53,734.9984485877003,460.52939570116314,87,14.753022370383926,8.096022658545968,0.8359730845875001,76.13022365140537,2904.287353515625,68213.0,471.9710998535156,11496.6953125,731,456,740,471,247.39576721191406
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,54,742.4724911721153,125.28442875042715,32,8.342553845855596,4.898524811512135,0.8094612555864745,29.582090355509642,548.6875,3632.0,69.22804260253906,485.2286376953125,738,123,746,129,470.48370361328125
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,55,758.4189976689977,611.905303030303,28,12.265288967094264,3.059183701745069,0.9683959247359019,-68.11542166714185,122.57142639160156,254.0,14.820731163024902,36.92837142944336,756,607,762,618,284.01068115234375
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,56,772.3205268935236,415.993413830955,11,4.967994363003793,2.848231107005645,0.8193342786072867,59.305229832982604,82.81818389892578,97.0,6.180788040161133,8.093889236450195,771,414,775,419,297.795654296875
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,57,795.952674482027,364.4069404284252,103,15.287023000368409,8.894381344466249,0.81331357423692,61.62798025923204,2598.8154296875,51578.0,345.4846496582031,6952.65087890625,791,359,802,374,341.2565002441406
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,58,822.9201378483668,730.6636200179802,37,14.66078619699256,3.323883241429196,0.9739601415008139,-58.49256326447514,180.3783721923828,476.0,20.174768447875977,59.22028732299805,819,725,828,737,399.20257568359375
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,59,849.4514563106796,598.0764563106796,11,4.967994363003793,2.848231107005645,0.8193342786072867,-59.305229832982604,149.81817626953125,250.0,17.739107131958008,33.38729476928711,848,596,852,601,368.9005126953125
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,60,858.2925985518906,265.41689460981496,26,7.144958846725348,4.5641231231568336,0.7693817353661786,69.5484604219854,478.0769348144531,2229.0,59.66129684448242,295.8316345214844,856,262,861,269,447.3847351074219
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,61,908.3932370820669,834.8012917933131,12,3.8297084310253524,3.8297084310253524,0.0,-45.0,219.3333282470703,821.0,25.810510635375977,106.97423553466797,907,833,911,837,528.3687133789062
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,62,912.0016638935108,501.13311148086524,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,120.19999694824219,187.0,11.223526000976562,20.234722137451172,911,500,914,503,422.3153381347656
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,63,922.0549266962155,162.62236617797478,43,8.891632978255673,6.113756560470759,0.72610356593873,59.586222092991854,682.093017578125,5118.0,88.49632263183594,686.9013671875,919,159,926,167,558.611572265625
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,64,925.2928623988226,181.85356880058868,11,4.967994363003793,2.848231107005645,0.8193342786072867,59.305229832982604,123.54545593261719,187.0,13.158699989318848,21.71860122680664,924,180,928,185,549.0413208007812
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,65,975.0251574764997,403.77833123364667,60,10.728046165333776,7.069348777725847,0.7521783525791809,-76.87487881515555,859.9166870117188,6391.0,111.68443298339844,857.8173217773438,972,399,979,409,497.4708251953125
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,66,1032.3750177162565,643.0026456276279,81,14.735112269620965,7.01335082412451,0.8794659446598073,-61.479042308183075,522.6419677734375,3794.0,66.97444152832031,508.2962341308594,1029,636,1038,650,555.7984008789062
raw_data/High_Pressure_PXRD/Data/Cell_29/6p2 GPa/UOTe-6p2GPa-10deg_064.tif,6.2,67,1041.05439133506,302.8358841535201,21,8.226004473807071,3.123601555590147,0.9251003110799013,-87.48403288858539,202.23809814453125,512.0,28.3912410736084,82.28787231445312,1040,299,1043,307,587.9528198242188
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,1,5.954631379962192,557.0604914933838,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,105.80000305175781,171.0,10.225279808044434,19.020639419555664,5,556,8,559,513.9738159179688
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,2,16.92561284868977,625.5691039729501,29,8.296525926522795,4.578811771778713,0.83391356251124,90.0,163.1724090576172,336.0,17.96471405029297,41.27883529663086,15,622,20,631,513.6906127929688
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,3,23.269170579029733,285.80516431924883,14,4.74287342047822,3.6860255520522984,0.6292889820590859,-65.64235544728562,91.28571319580078,138.0,8.672024726867676,14.973694801330566,22,284,26,289,545.5088500976562
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,4,48.642302259887,575.5814500941619,53,10.234172482164526,6.668847933341243,0.7585408267027227,-87.15224731251269,320.603759765625,1245.0,38.65977096557617,163.36166381835938,46,571,53,582,474.4007568359375
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,5,53.9457747872551,236.42905204828816,33,9.000472913701719,4.735591912745979,0.8503922538939515,-56.01811347007273,153.1212158203125,318.0,17.013519287109375,39.25536346435547,51,233,58,241,542.4111328125
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,6,68.87806258804324,868.9041431336151,131,19.217861114827215,9.038816915632282,0.882488391281732,47.834524603713966,579.8244018554688,5632.0,84.46142578125,756.3739013671875,62,864,78,880,572.8541259765625
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,7,79.6204219848919,526.649335764522,50,9.602818039083687,6.719783159317639,0.7143662588172353,-85.54042331088051,383.8999938964844,1441.0,47.06596374511719,189.6667938232422,77,523,84,533,440.0594787597656
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,8,84.3880918220947,186.8206599713056,14,4.74287342047822,3.6860255520522984,0.6292889820590859,-65.64235544728562,99.57142639160156,141.0,9.789753913879395,15.378389358520508,83,185,87,190,545.71826171875
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,9,91.76945196211096,529.7366373477672,30,8.36443118969734,4.637128156465487,0.832259305936495,-85.82347899732325,197.06666564941406,516.0,21.759069442749023,64.75111389160156,90,526,95,535,428.01763916015625
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,10,100.25483285497214,815.9946395407733,94,15.026705991688377,8.020560339654368,0.8456399695242881,50.121476194739365,504.0851135253906,3257.0,64.04934692382812,435.45123291015625,95,811,107,824,517.8192138671875
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,11,110.38378720709309,566.0117162761242,16,7.063169633132724,3.612358610879012,0.8593214222663437,16.440619832637406,197.375,365.0,23.482816696166992,55.64548873901367,107,564,114,569,412.81427001953125
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,12,109.82136602451838,477.65207238762406,28,7.206457415857476,4.895398931354448,0.7338539565650274,-77.8489544945545,183.5357208251953,488.0,22.876073837280273,76.38607788085938,108,475,113,482,411.4319152832031
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,13,114.06367924528301,137.04245283018867,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,84.80000305175781,100.0,7.932011604309082,9.982462882995605,113,136,116,139,555.6716918945312
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,14,130.9503105590062,764.0434782608696,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,96.5999984741211,128.0,8.444623947143555,12.680425643920898,130,763,133,766,463.862548828125
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,15,145.3988575466698,85.72463341381544,62,9.958754186823462,8.003583332473632,0.5950709792774427,-56.72992341445362,273.8870849609375,1032.0,37.62570571899414,135.84243774414062,141,81,150,91,571.3799438476562
raw_data/High_Pressure_PXRD/Data/Cell_29/7p4 GPa/UOTe-7p4GPa-10deg_066.tif,7.4,16,147.62931798051372,768.696191319752,18,7.308405335537864,3.200239434657351,0.8990311022323352,60.07160693424007,125.44444274902344,223.0,12.200788497924805,25.360851287841797,146,766,151,773,453.0753173828125
